eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
text-insert,user,1630333591929,"{'ops': [{'retain': 1343}, {'insert': 'r'}]}",,,1344,[],1,1,5,30,0.75,1,0,1,785
text-insert,user,1630333592112,"{'ops': [{'retain': 1344}, {'insert': ' '}]}",,,1345,[],1,1,5,30,0.75,1,0,1,786
text-insert,user,1630333592744,"{'ops': [{'retain': 1345}, {'insert': 'o'}]}",,,1346,[],1,1,5,30,0.75,1,0,1,787
text-insert,user,1630333592994,"{'ops': [{'retain': 1346}, {'insert': 'f'}]}",,,1347,[],1,1,5,30,0.75,1,0,1,788
text-insert,user,1630333593115,"{'ops': [{'retain': 1347}, {'insert': ' '}]}",,,1348,[],1,1,5,30,0.75,1,0,1,789
text-insert,user,1630333593699,"{'ops': [{'retain': 1348}, {'insert': 'r'}]}",,,1349,[],1,1,5,30,0.75,1,0,1,790
text-insert,user,1630333593711,"{'ops': [{'retain': 1349}, {'insert': 't'}]}",,,1350,[],1,1,5,30,0.75,1,0,1,791
text-insert,user,1630333593838,"{'ops': [{'retain': 1350}, {'insert': 'h'}]}",,,1351,[],1,1,5,30,0.75,1,0,1,792
text-insert,user,1630333593991,"{'ops': [{'retain': 1351}, {'insert': 'e'}]}",,,1352,[],1,1,5,30,0.75,1,0,1,793
text-insert,user,1630333594095,"{'ops': [{'retain': 1352}, {'insert': ' '}]}",,,1353,[],1,1,5,30,0.75,1,0,1,794
text-delete,user,1630333594941,"{'ops': [{'retain': 1352}, {'delete': 1}]}",,,1352,[],1,1,5,30,0.75,1,0,1,795
text-delete,user,1630333595153,"{'ops': [{'retain': 1351}, {'delete': 1}]}",,,1351,[],1,1,5,30,0.75,1,0,1,796
text-delete,user,1630333595347,"{'ops': [{'retain': 1350}, {'delete': 1}]}",,,1350,[],1,1,5,30,0.75,1,0,1,797
text-delete,user,1630333595495,"{'ops': [{'retain': 1349}, {'delete': 1}]}",,,1349,[],1,1,5,30,0.75,1,0,1,798
text-delete,user,1630333595642,"{'ops': [{'retain': 1348}, {'delete': 1}]}",,,1348,[],1,1,5,30,0.75,1,0,1,799
text-insert,user,1630333596196,"{'ops': [{'retain': 1348}, {'insert': 't'}]}",,,1349,[],1,1,5,30,0.75,1,0,1,800
text-insert,user,1630333596279,"{'ops': [{'retain': 1349}, {'insert': 'h'}]}",,,1350,[],1,1,5,30,0.75,1,0,1,801
text-insert,user,1630333596384,"{'ops': [{'retain': 1350}, {'insert': 'e'}]}",,,1351,[],1,1,5,30,0.75,1,0,1,802
text-insert,user,1630333596447,"{'ops': [{'retain': 1351}, {'insert': ' '}]}",,,1352,[],1,1,5,30,0.75,1,0,1,803
text-insert,user,1630333596695,"{'ops': [{'retain': 1352}, {'insert': 'g'}]}",,,1353,[],1,1,5,30,0.75,1,0,1,804
text-insert,user,1630333596814,"{'ops': [{'retain': 1353}, {'insert': 'a'}]}",,,1354,[],1,1,5,30,0.75,1,0,1,805
text-insert,user,1630333597140,"{'ops': [{'retain': 1354}, {'insert': 'l'}]}",,,1355,[],1,1,5,30,0.75,1,0,1,806
text-insert,user,1630333597427,"{'ops': [{'retain': 1355}, {'insert': 'a'}]}",,,1356,[],1,1,5,30,0.75,1,0,1,807
text-insert,user,1630333597892,"{'ops': [{'retain': 1356}, {'insert': 'x'}]}",,,1357,[],1,1,5,30,0.75,1,0,1,808
text-insert,user,1630333598274,"{'ops': [{'retain': 1357}, {'insert': 'y'}]}",,,1358,[],1,1,5,30,0.75,1,0,1,809
text-insert,user,1630333598854,"{'ops': [{'retain': 1358}, {'insert': '.'}]}",,,1359,[],1,1,5,30,0.75,1,0,1,810
text-insert,user,1630333599104,"{'ops': [{'retain': 1359}, {'insert': ' '}]}",,,1360,[],1,1,5,30,0.75,1,0,1,811
text-insert,user,1630333599223,"{'ops': [{'retain': 1360}, {'insert': ' '}]}",,,1361,[],1,1,5,30,0.75,1,0,1,812
text-delete,user,1630333600272,"{'ops': [{'retain': 1360}, {'delete': 1}]}",,,1360,[],1,1,5,30,0.75,1,0,1,813
text-delete,user,1630333600426,"{'ops': [{'retain': 1359}, {'delete': 1}]}",,,1359,[],1,1,5,30,0.75,1,0,1,814
text-insert,user,1630333601171,"{'ops': [{'retain': 1359}, {'insert': '.'}]}",,,1360,[],1,1,5,30,0.75,1,0,1,815
text-insert,user,1630333601378,"{'ops': [{'retain': 1360}, {'insert': ' '}]}",,,1361,[],1,1,5,30,0.75,1,0,1,816
text-insert,user,1630333601501,"{'ops': [{'retain': 1361}, {'insert': ' '}]}",,,1362,[],1,1,5,30,0.75,1,0,1,817
text-delete,user,1630333601963,"{'ops': [{'retain': 1361}, {'delete': 1}]}",,,1361,[],1,1,5,30,0.75,1,0,1,818
text-delete,user,1630333602077,"{'ops': [{'retain': 1360}, {'delete': 1}]}",,,1360,[],1,1,5,30,0.75,1,0,1,819
text-delete,user,1630333602494,"{'ops': [{'retain': 1359}, {'delete': 1}]}",,,1359,[],1,1,5,30,0.75,1,0,1,820
text-insert,user,1630333602960,"{'ops': [{'retain': 1359}, {'insert': ' '}]}",,,1360,[],1,1,5,30,0.75,1,0,1,821
text-insert,user,1630333603108,"{'ops': [{'retain': 1360}, {'insert': ' '}]}",,,1361,[],1,1,5,30,0.75,1,0,1,822
text-insert,user,1630333603383,"{'ops': [{'retain': 1361}, {'insert': 'Y'}]}",,,1362,[],1,1,5,30,0.75,1,0,1,823
text-insert,user,1630333603600,"{'ops': [{'retain': 1362}, {'insert': 'o'}]}",,,1363,[],1,1,5,30,0.75,1,0,1,824
text-insert,user,1630333603698,"{'ops': [{'retain': 1363}, {'insert': 'u'}]}",,,1364,[],1,1,5,30,0.75,1,0,1,825
text-insert,user,1630333603895,"{'ops': [{'retain': 1364}, {'insert': ' '}]}",,,1365,[],1,1,5,30,0.75,1,0,1,826
text-insert,user,1630333604393,"{'ops': [{'retain': 1365}, {'insert': 'a'}]}",,,1366,[],1,1,5,30,0.75,1,0,1,827
text-insert,user,1630333604588,"{'ops': [{'retain': 1366}, {'insert': 'r'}]}",,,1367,[],1,1,5,30,0.75,1,0,1,828
text-insert,user,1630333604684,"{'ops': [{'retain': 1367}, {'insert': 'e'}]}",,,1368,[],1,1,5,30,0.75,1,0,1,829
text-insert,user,1630333604787,"{'ops': [{'retain': 1368}, {'insert': ' '}]}",,,1369,[],1,1,5,30,0.75,1,0,1,830
text-insert,user,1630333605269,"{'ops': [{'retain': 1369}, {'insert': 't'}]}",,,1370,[],1,1,5,30,0.75,1,0,1,831
text-insert,user,1630333605426,"{'ops': [{'retain': 1370}, {'insert': 'o'}]}",,,1371,[],1,1,5,30,0.75,1,0,1,832
text-insert,user,1630333605571,"{'ops': [{'retain': 1371}, {'insert': 'l'}]}",,,1372,[],1,1,5,30,0.75,1,0,1,833
text-insert,user,1630333605737,"{'ops': [{'retain': 1372}, {'insert': 'd'}]}",,,1373,[],1,1,5,30,0.75,1,0,1,834
text-insert,user,1630333605849,"{'ops': [{'retain': 1373}, {'insert': ' '}]}",,,1374,[],1,1,5,30,0.75,1,0,1,835
text-insert,user,1630333609688,"{'ops': [{'retain': 1374}, {'insert': 'y'}]}",,,1375,[],1,1,5,30,0.75,1,0,1,836
text-insert,user,1630333609833,"{'ops': [{'retain': 1375}, {'insert': 'o'}]}",,,1376,[],1,1,5,30,0.75,1,0,1,837
text-insert,user,1630333609997,"{'ops': [{'retain': 1376}, {'insert': 'u'}]}",,,1377,[],1,1,5,30,0.75,1,0,1,838
text-insert,user,1630333611423,"{'ops': [{'retain': 1377}, {'insert': 'p'}]}",,,1378,[],1,1,5,30,0.75,1,0,1,839
text-insert,user,1630333611553,"{'ops': [{'retain': 1378}, {'insert': 'a'}]}",,,1379,[],1,1,5,30,0.75,1,0,1,840
text-insert,user,1630333611719,"{'ops': [{'retain': 1379}, {'insert': 's'}]}",,,1380,[],1,1,5,30,0.75,1,0,1,841
text-insert,user,1630333611864,"{'ops': [{'retain': 1380}, {'insert': 't'}]}",,,1381,[],1,1,5,30,0.75,1,0,1,842
text-insert,user,1630333612028,"{'ops': [{'retain': 1381}, {'insert': ' '}]}",,,1382,[],1,1,5,30,0.75,1,0,1,843
text-insert,user,1630333612240,"{'ops': [{'retain': 1382}, {'insert': 'w'}]}",,,1383,[],1,1,5,30,0.75,1,0,1,844
text-insert,user,1630333612442,"{'ops': [{'retain': 1383}, {'insert': 'i'}]}",,,1384,[],1,1,5,30,0.75,1,0,1,845
text-insert,user,1630333612547,"{'ops': [{'retain': 1384}, {'insert': 't'}]}",,,1385,[],1,1,5,30,0.75,1,0,1,846
text-insert,user,1630333612657,"{'ops': [{'retain': 1385}, {'insert': 'h'}]}",,,1386,[],1,1,5,30,0.75,1,0,1,847
text-insert,user,1630333612816,"{'ops': [{'retain': 1386}, {'insert': ' '}]}",,,1387,[],1,1,5,30,0.75,1,0,1,848
text-insert,user,1630333613149,"{'ops': [{'retain': 1387}, {'insert': 'f'}]}",,,1388,[],1,1,5,30,0.75,1,0,1,849
text-insert,user,1630333613253,"{'ops': [{'retain': 1388}, {'insert': 'l'}]}",,,1389,[],1,1,5,30,0.75,1,0,1,850
text-insert,user,1630333613820,"{'ops': [{'retain': 1389}, {'insert': 'y'}]}",,,1390,[],1,1,5,30,0.75,1,0,1,851
text-insert,user,1630333614064,"{'ops': [{'retain': 1390}, {'insert': 'i'}]}",,,1391,[],1,1,5,30,0.75,1,0,1,852
text-insert,user,1630333614213,"{'ops': [{'retain': 1391}, {'insert': 'n'}]}",,,1392,[],1,1,5,30,0.75,1,0,1,853
text-insert,user,1630333614308,"{'ops': [{'retain': 1392}, {'insert': 'g'}]}",,,1393,[],1,1,5,30,0.75,1,0,1,854
text-insert,user,1630333614415,"{'ops': [{'retain': 1393}, {'insert': ' '}]}",,,1394,[],1,1,5,30,0.75,1,0,1,855
text-insert,user,1630333614795,"{'ops': [{'retain': 1394}, {'insert': 'c'}]}",,,1395,[],1,1,5,30,0.75,1,0,1,856
text-insert,user,1630333614978,"{'ops': [{'retain': 1395}, {'insert': 'o'}]}",,,1396,[],1,1,5,30,0.75,1,0,1,857
text-insert,user,1630333615150,"{'ops': [{'retain': 1396}, {'insert': 'l'}]}",,,1397,[],1,1,5,30,0.75,1,0,1,858
text-insert,user,1630333615299,"{'ops': [{'retain': 1397}, {'insert': 'o'}]}",,,1398,[],1,1,5,30,0.75,1,0,1,859
text-insert,user,1630333615609,"{'ops': [{'retain': 1398}, {'insert': 'r'}]}",,,1399,[],1,1,5,30,0.75,1,0,1,860
text-insert,user,1630333615749,"{'ops': [{'retain': 1399}, {'insert': 's'}]}",,,1400,[],1,1,5,30,0.75,1,0,1,861
cursor-backward,user,1630333618101,,"{'index': 1377, 'length': 0}",,1377,[],1,1,5,30,0.75,1,0,1,862
text-insert,user,1630333618909,"{'ops': [{'retain': 1377}, {'insert': ' '}]}",,,1378,[],1,1,5,30,0.75,1,0,1,863
cursor-forward,user,1630333621526,,"{'index': 1401, 'length': 0}",,1401,[],1,1,5,30,0.75,1,0,1,864
text-insert,user,1630333622943,"{'ops': [{'retain': 1401}, {'insert': ','}]}",,,1402,[],1,1,5,30,0.75,1,0,1,865
text-insert,user,1630333623406,"{'ops': [{'retain': 1402}, {'insert': ' '}]}",,,1403,[],1,1,5,30,0.75,1,0,1,866
suggestion-get,user,1630333623623,,,,1403,[],1,1,5,30,0.75,1,0,1,867
suggestion-open,api,1630333625690,,,,1403,"[{'index': 0, 'original': 'but that there are many different worlds, and they all have their own challenges, and to be the best in the universe, you must be tested.', 'trimmed': 'but that there are many different worlds, and they all have their own challenges, and to be the best in the universe, you must be tested.', 'probability': 2.5856689472528935e-23}, {'index': 1, 'original': 'and you are ready to begin your training.', 'trimmed': 'and you are ready to begin your training.', 'probability': 3.4563629989936025e-22}, {'index': 2, 'original': 'but one problem;', 'trimmed': 'but one problem;', 'probability': 3.1780389316757886e-30}, {'index': 3, 'original': 'but a new challenge awaits...', 'trimmed': 'but a new challenge awaits...', 'probability': 7.43894714311927e-30}]",0,1,5,30,0.75,1,0,1,868
suggestion-hover,user,1630333627834,,,,1403,[],0,3,5,30,0.75,1,0,1,869
suggestion-hover,user,1630333627918,,,,1403,[],0,2,5,30,0.75,1,0,1,870
suggestion-hover,user,1630333630518,,,,1403,[],0,1,5,30,0.75,1,0,1,871
suggestion-hover,user,1630333630684,,,,1403,[],0,0,5,30,0.75,1,0,1,872
suggestion-select,user,1630333631205,,,,1403,[],0,0,5,30,0.75,1,0,1,873
suggestion-close,api,1630333631206,,,,1403,[],0,0,5,30,0.75,1,0,1,874
text-insert,api,1630333631211,"{'ops': [{'retain': 1403}, {'insert': 'but that there are many different worlds, and they all have their own challenges, and to be the best in the universe, you must be tested.'}]}",,,1540,[],0,0,5,30,0.75,1,0,1,875
text-insert,user,1630333633571,"{'ops': [{'retain': 1540}, {'insert': ' '}]}",,,1541,[],0,0,5,30,0.75,1,0,1,876
text-insert,user,1630333633675,"{'ops': [{'retain': 1541}, {'insert': ' '}]}",,,1542,[],0,0,5,30,0.75,1,0,1,877
text-insert,user,1630333634120,"{'ops': [{'retain': 1542}, {'insert': 'P'}]}",,,1543,[],0,0,5,30,0.75,1,0,1,878
text-insert,user,1630333634258,"{'ops': [{'retain': 1543}, {'insert': 'l'}]}",,,1544,[],0,0,5,30,0.75,1,0,1,879
text-insert,user,1630333634534,"{'ops': [{'retain': 1544}, {'insert': 'e'}]}",,,1545,[],0,0,5,30,0.75,1,0,1,880
text-insert,user,1630333634751,"{'ops': [{'retain': 1545}, {'insert': 'a'}]}",,,1546,[],0,0,5,30,0.75,1,0,1,881
text-insert,user,1630333634948,"{'ops': [{'retain': 1546}, {'insert': 's'}]}",,,1547,[],0,0,5,30,0.75,1,0,1,882
text-insert,user,1630333635115,"{'ops': [{'retain': 1547}, {'insert': 'e'}]}",,,1548,[],0,0,5,30,0.75,1,0,1,883
text-insert,user,1630333635343,"{'ops': [{'retain': 1548}, {'insert': ' '}]}",,,1549,[],0,0,5,30,0.75,1,0,1,884
text-insert,user,1630333635819,"{'ops': [{'retain': 1549}, {'insert': 's'}]}",,,1550,[],0,0,5,30,0.75,1,0,1,885
text-insert,user,1630333636104,"{'ops': [{'retain': 1550}, {'insert': 't'}]}",,,1551,[],0,0,5,30,0.75,1,0,1,886
text-insert,user,1630333636249,"{'ops': [{'retain': 1551}, {'insert': 'e'}]}",,,1552,[],0,0,5,30,0.75,1,0,1,887
text-insert,user,1630333636387,"{'ops': [{'retain': 1552}, {'insert': 'p'}]}",,,1553,[],0,0,5,30,0.75,1,0,1,888
text-insert,user,1630333636575,"{'ops': [{'retain': 1553}, {'insert': ' '}]}",,,1554,[],0,0,5,30,0.75,1,0,1,889
text-insert,user,1630333636822,"{'ops': [{'retain': 1554}, {'insert': 't'}]}",,,1555,[],0,0,5,30,0.75,1,0,1,890
text-insert,user,1630333636964,"{'ops': [{'retain': 1555}, {'insert': 'h'}]}",,,1556,[],0,0,5,30,0.75,1,0,1,891
text-insert,user,1630333637069,"{'ops': [{'retain': 1556}, {'insert': 'i'}]}",,,1557,[],0,0,5,30,0.75,1,0,1,892
text-insert,user,1630333637257,"{'ops': [{'retain': 1557}, {'insert': 's'}]}",,,1558,[],0,0,5,30,0.75,1,0,1,893
text-insert,user,1630333637368,"{'ops': [{'retain': 1558}, {'insert': ' '}]}",,,1559,[],0,0,5,30,0.75,1,0,1,894
text-insert,user,1630333637705,"{'ops': [{'retain': 1559}, {'insert': 'w'}]}",,,1560,[],0,0,5,30,0.75,1,0,1,895
text-insert,user,1630333637834,"{'ops': [{'retain': 1560}, {'insert': 'a'}]}",,,1561,[],0,0,5,30,0.75,1,0,1,896
text-insert,user,1630333637986,"{'ops': [{'retain': 1561}, {'insert': 'y'}]}",,,1562,[],0,0,5,30,0.75,1,0,1,897
text-insert,user,1630333638889,"{'ops': [{'retain': 1562}, {'insert': ','}]}",,,1563,[],0,0,5,30,0.75,1,0,1,898
text-insert,user,1630333639057,"{'ops': [{'retain': 1563}, {'insert': ' '}]}",,,1564,[],0,0,5,30,0.75,1,0,1,899
text-insert,user,1630333643999,"{'ops': [{'retain': 1564}, {'insert': 'y'}]}",,,1565,[],0,0,5,30,0.75,1,0,1,900
text-insert,user,1630333644119,"{'ops': [{'retain': 1565}, {'insert': 'o'}]}",,,1566,[],0,0,5,30,0.75,1,0,1,901
text-insert,user,1630333644236,"{'ops': [{'retain': 1566}, {'insert': 'u'}]}",,,1567,[],0,0,5,30,0.75,1,0,1,902
text-insert,user,1630333644513,"{'ops': [{'retain': 1567}, {'insert': 'r'}]}",,,1568,[],0,0,5,30,0.75,1,0,1,903
text-insert,user,1630333644593,"{'ops': [{'retain': 1568}, {'insert': ' '}]}",,,1569,[],0,0,5,30,0.75,1,0,1,904
text-insert,user,1630333644930,"{'ops': [{'retain': 1569}, {'insert': 's'}]}",,,1570,[],0,0,5,30,0.75,1,0,1,905
text-insert,user,1630333645096,"{'ops': [{'retain': 1570}, {'insert': 'h'}]}",,,1571,[],0,0,5,30,0.75,1,0,1,906
text-insert,user,1630333645481,"{'ops': [{'retain': 1571}, {'insert': 'i'}]}",,,1572,[],0,0,5,30,0.75,1,0,1,907
text-insert,user,1630333645661,"{'ops': [{'retain': 1572}, {'insert': 'p'}]}",,,1573,[],0,0,5,30,0.75,1,0,1,908
text-insert,user,1630333645856,"{'ops': [{'retain': 1573}, {'insert': ' '}]}",,,1574,[],0,0,5,30,0.75,1,0,1,909
text-insert,user,1630333646128,"{'ops': [{'retain': 1574}, {'insert': 'a'}]}",,,1575,[],0,0,5,30,0.75,1,0,1,910
text-insert,user,1630333646363,"{'ops': [{'retain': 1575}, {'insert': 'w'}]}",,,1576,[],0,0,5,30,0.75,1,0,1,911
text-insert,user,1630333646440,"{'ops': [{'retain': 1576}, {'insert': 'a'}]}",,,1577,[],0,0,5,30,0.75,1,0,1,912
text-insert,user,1630333647020,"{'ops': [{'retain': 1577}, {'insert': 'i'}]}",,,1578,[],0,0,5,30,0.75,1,0,1,913
text-insert,user,1630333647312,"{'ops': [{'retain': 1578}, {'insert': 't'}]}",,,1579,[],0,0,5,30,0.75,1,0,1,914
text-insert,user,1630333647519,"{'ops': [{'retain': 1579}, {'insert': 's'}]}",,,1580,[],0,0,5,30,0.75,1,0,1,915
text-insert,user,1630333648271,"{'ops': [{'retain': 1580}, {'insert': ','}]}",,,1581,[],0,0,5,30,0.75,1,0,1,916
text-insert,user,1630333648443,"{'ops': [{'retain': 1581}, {'insert': ' '}]}",,,1582,[],0,0,5,30,0.75,1,0,1,917
text-insert,user,1630333653204,"{'ops': [{'retain': 1582}, {'insert': 'Y'}]}",,,1583,[],0,0,5,30,0.75,1,0,1,918
text-insert,user,1630333653363,"{'ops': [{'retain': 1583}, {'insert': 'o'}]}",,,1584,[],0,0,5,30,0.75,1,0,1,919
text-insert,user,1630333653492,"{'ops': [{'retain': 1584}, {'insert': 'u'}]}",,,1585,[],0,0,5,30,0.75,1,0,1,920
text-insert,user,1630333653789,"{'ops': [{'retain': 1585}, {'insert': 'r'}]}",,,1586,[],0,0,5,30,0.75,1,0,1,921
text-insert,user,1630333653954,"{'ops': [{'retain': 1586}, {'insert': ' '}]}",,,1587,[],0,0,5,30,0.75,1,0,1,922
text-insert,user,1630333654348,"{'ops': [{'retain': 1587}, {'insert': 'M'}]}",,,1588,[],0,0,5,30,0.75,1,0,1,923
text-insert,user,1630333654502,"{'ops': [{'retain': 1588}, {'insert': 'a'}]}",,,1589,[],0,0,5,30,0.75,1,0,1,924
text-insert,user,1630333654794,"{'ops': [{'retain': 1589}, {'insert': 'j'}]}",,,1590,[],0,0,5,30,0.75,1,0,1,925
text-insert,user,1630333655022,"{'ops': [{'retain': 1590}, {'insert': 'e'}]}",,,1591,[],0,0,5,30,0.75,1,0,1,926
text-insert,user,1630333655234,"{'ops': [{'retain': 1591}, {'insert': 's'}]}",,,1592,[],0,0,5,30,0.75,1,0,1,927
text-insert,user,1630333655490,"{'ops': [{'retain': 1592}, {'insert': 't'}]}",,,1593,[],0,0,5,30,0.75,1,0,1,928
text-insert,user,1630333655698,"{'ops': [{'retain': 1593}, {'insert': 'y'}]}",,,1594,[],0,0,5,30,0.75,1,0,1,929
text-insert,user,1630333656313,"{'ops': [{'retain': 1594}, {'insert': '.'}]}",,,1595,[],0,0,5,30,0.75,1,0,1,930
